consider  resolut,6,84,2587586,3473624,5.63E-14
valu  reflect,3,42,2587628,3473627,5.63E-14
michael  mccaul,3,42,2587628,3473627,5.63E-14
clinton  foundat,3,42,2587628,3473627,5.63E-14
wednesday  decemb,2,28,2587642,3473628,5.63E-14
cochran  senat,2,28,2587642,3473628,5.63E-14
athlet  academ,2,28,2587642,3473628,5.63E-14
fort  riley,2,28,2587642,3473628,5.63E-14
letter  matter,2,28,2587642,3473628,5.63E-14
hard  staff,2,28,2587642,3473628,5.63E-14
athlet  associat,2,28,2587642,3473628,5.63E-14
individu  choic,1,14,2587656,3473629,5.63E-14
hill  thank,1,14,2587656,3473629,5.63E-14
missil  submarin,1,14,2587656,3473629,5.63E-14
spirit  am,1,14,2587656,3473629,5.63E-14
stop  enabl,1,14,2587656,3473629,5.63E-14
constitut  republ,1,14,2587656,3473629,5.63E-14
deal  cours,1,14,2587656,3473629,5.63E-14
indiana  brook,1,14,2587656,3473629,5.63E-14
wall  china,1,14,2587656,3473629,5.63E-14
restor  hope,1,14,2587656,3473629,5.63E-14
local  parti,1,14,2587656,3473629,5.63E-14
engine  battalion,1,14,2587656,3473629,5.63E-14
terror  illicit,1,14,2587656,3473629,5.63E-14
game  manag,1,14,2587656,3473629,5.63E-14
receiv  upordown,1,14,2587656,3473629,5.63E-14
pain  capabl,1,14,2587656,3473629,5.63E-14
home  louisiana,1,14,2587656,3473629,5.63E-14
tax  health,1,14,2587656,3473629,5.63E-14
assembl  god,1,14,2587656,3473629,5.63E-14
pennsylvania  smucker,1,14,2587656,3473629,5.63E-14
expand  choic,1,14,2587656,3473629,5.63E-14
fort  leonard,1,14,2587656,3473629,5.63E-14
effici  market,1,14,2587656,3473629,5.63E-14
law  sanctuari,1,14,2587656,3473629,5.63E-14
depart  watch,1,14,2587656,3473629,5.63E-14
obama  2011,1,14,2587656,3473629,5.63E-14
largest  sponsor,1,14,2587656,3473629,5.63E-14
stand  recess,1,14,2587656,3473629,5.63E-14
330  pm,1,14,2587656,3473629,5.63E-14
retail  feder,1,14,2587656,3473629,5.63E-14
lower  busi,1,14,2587656,3473629,5.63E-14
market  obamacar,1,14,2587656,3473629,5.63E-14
camp  shelbi,1,14,2587656,3473629,5.63E-14
wisconsin  duffi,1,14,2587656,3473629,5.63E-14
subcommitte  east,1,14,2587656,3473629,5.63E-14
michigan  district,1,14,2587656,3473629,5.63E-14
reform  gener,1,14,2587656,3473629,5.63E-14
restor  constitut,1,14,2587656,3473629,5.63E-14
texa  carter,1,14,2587656,3473629,5.63E-14
texa  bradi,1,14,2587656,3473629,5.63E-14
act  braveri,1,14,2587656,3473629,5.63E-14
victim  abus,1,14,2587656,3473629,5.63E-14
behalf  rule,1,14,2587656,3473629,5.63E-14
sergeant  william,1,14,2587656,3473629,5.63E-14
merit  bronz,1,14,2587656,3473629,5.63E-14
sergeant  robert,1,14,2587656,3473629,5.63E-14
associat  class,1,14,2587656,3473629,5.63E-14
institut  mortgag,1,14,2587656,3473629,5.63E-14
clinton  obama,1,14,2587656,3473629,5.63E-14
excruci  pain,1,14,2587656,3473629,5.63E-14
incom  class,1,14,2587656,3473629,5.63E-14
train  mission,1,14,2587656,3473629,5.63E-14
5  unit,1,14,2587656,3473629,5.63E-14
dc  april,1,14,2587656,3473629,5.63E-14
ohio  davidson,1,14,2587656,3473629,5.63E-14
left  endur,1,14,2587656,3473629,5.63E-14
temporari  paus,1,14,2587656,3473629,5.63E-14
energi  renaiss,1,14,2587656,3473629,5.63E-14
understand  frustrat,1,14,2587656,3473629,5.63E-14
contribut  agricultur,1,14,2587656,3473629,5.63E-14
expediti  manner,1,14,2587656,3473629,5.63E-14
suspend  rule,30,412,2587258,3473600,5.62E-14
equal  divid,15,205,2587465,3473615,5.62E-14
asset  offic,3,41,2587629,3473627,5.62E-14
sam  johnson,3,41,2587629,3473627,5.62E-14
mutual  understand,4,54,2587616,3473626,5.61E-14
permit  holder,2,27,2587643,3473628,5.61E-14
bill  calendar,2,27,2587643,3473628,5.61E-14
devic  tax,2,27,2587643,3473628,5.61E-14
marin  expeditionari,2,27,2587643,3473628,5.61E-14
busi  close,9,120,2587550,3473621,5.60E-14
loudoun  counti,5,66,2587604,3473625,5.59E-14
read  third,13,171,2587499,3473617,5.59E-14
hous  resolut,22,288,2587382,3473608,5.59E-14
partisan  filibust,8,104,2587566,3473622,5.58E-14
act  sponsor,5,65,2587605,3473625,5.58E-14
accord  associat,3,39,2587631,3473627,5.58E-14
onceinagener  opportun,3,39,2587631,3473627,5.58E-14
claim  subject,2,26,2587644,3473628,5.58E-14
involv  success,2,26,2587644,3473628,5.58E-14
hear  subcommitte,2,26,2587644,3473628,5.58E-14
alabama  hous,2,26,2587644,3473628,5.58E-14
applaud  presid,2,26,2587644,3473628,5.58E-14
averag  individu,2,26,2587644,3473628,5.58E-14
offic  hard,2,26,2587644,3473628,5.58E-14
kentucki  barr,2,26,2587644,3473628,5.58E-14
oversea  seen,1,13,2587657,3473629,5.58E-14
nomin  motion,1,13,2587657,3473629,5.58E-14
texa  histori,1,13,2587657,3473629,5.58E-14
reform  economi,1,13,2587657,3473629,5.58E-14
christian  jew,1,13,2587657,3473629,5.58E-14
peopl  nicaragua,1,13,2587657,3473629,5.58E-14
thank  sheriff,1,13,2587657,3473629,5.58E-14
level  competit,1,13,2587657,3473629,5.58E-14
restor  freedom,1,13,2587657,3473629,5.58E-14
world  foremost,1,13,2587657,3473629,5.58E-14
combat  tour,1,13,2587657,3473629,5.58E-14
name  consid,1,13,2587657,3473629,5.58E-14
38th  anniversari,1,13,2587657,3473629,5.58E-14
move  embassi,1,13,2587657,3473629,5.58E-14
governor  abbott,1,13,2587657,3473629,5.58E-14
percent  obamacar,1,13,2587657,3473629,5.58E-14
scout  award,1,13,2587657,3473629,5.58E-14
financ  manufactur,1,13,2587657,3473629,5.58E-14
award  school,1,13,2587657,3473629,5.58E-14
market  left,1,13,2587657,3473629,5.58E-14
senat  march,1,13,2587657,3473629,5.58E-14
streamlin  permit,1,13,2587657,3473629,5.58E-14
applaud  chairman,1,13,2587657,3473629,5.58E-14
alaska  murkowski,1,13,2587657,3473629,5.58E-14
maximum  flexibl,1,13,2587657,3473629,5.58E-14
relief  plan,1,13,2587657,3473629,5.58E-14
mcsalli  rise,1,13,2587657,3473629,5.58E-14
colorado  coffman,1,13,2587657,3473629,5.58E-14
busi  forc,1,13,2587657,3473629,5.58E-14
sullivan  counti,1,13,2587657,3473629,5.58E-14
excel  exampl,1,13,2587657,3473629,5.58E-14
cobb  counti,1,13,2587657,3473629,5.58E-14
countri  studi,1,13,2587657,3473629,5.58E-14
terrif  job,1,13,2587657,3473629,5.58E-14
defend  status,1,13,2587657,3473629,5.58E-14
statehood  act,1,13,2587657,3473629,5.58E-14
township  polic,1,13,2587657,3473629,5.58E-14
kennesaw  mountain,1,13,2587657,3473629,5.58E-14
free  american,1,13,2587657,3473629,5.58E-14
congressman  regula,1,13,2587657,3473629,5.58E-14
2  stand,1,13,2587657,3473629,5.58E-14
terror  expeditionari,1,13,2587657,3473629,5.58E-14
southwest  missouri,1,13,2587657,3473629,5.58E-14
guarante  issu,1,13,2587657,3473629,5.58E-14
line  street,1,13,2587657,3473629,5.58E-14
gorsuch  receiv,1,13,2587657,3473629,5.58E-14
busi  recov,1,13,2587657,3473629,5.58E-14
enforc  women,1,13,2587657,3473629,5.58E-14
increas  105,1,13,2587657,3473629,5.58E-14
posit  limit,1,13,2587657,3473629,5.58E-14
pope  john,1,13,2587657,3473629,5.58E-14
ii  gener,1,13,2587657,3473629,5.58E-14
pacif  internat,1,13,2587657,3473629,5.58E-14
qualifi  suprem,1,13,2587657,3473629,5.58E-14
confirm  cabinet,1,13,2587657,3473629,5.58E-14
obamacar  coverag,1,13,2587657,3473629,5.58E-14
chemistri  council,1,13,2587657,3473629,5.58E-14
amend  withdrawn,1,13,2587657,3473629,5.58E-14
home  iowa,1,13,2587657,3473629,5.58E-14
remov  demot,1,13,2587657,3473629,5.58E-14
sit  bench,1,13,2587657,3473629,5.58E-14
nation  march,1,13,2587657,3473629,5.58E-14
undermin  peac,1,13,2587657,3473629,5.58E-14
antiisrael  resolut,1,13,2587657,3473629,5.58E-14
michigan  bergman,1,13,2587657,3473629,5.58E-14
heart  obamacar,1,13,2587657,3473629,5.58E-14
constitut  societi,1,13,2587657,3473629,5.58E-14
chines  communist,1,13,2587657,3473629,5.58E-14
obamacar  creat,1,13,2587657,3473629,5.58E-14
forens  evid,1,13,2587657,3473629,5.58E-14
move  headquart,1,13,2587657,3473629,5.58E-14
impos  own,1,13,2587657,3473629,5.58E-14
enhanc  child,1,13,2587657,3473629,5.58E-14
revenu  govern,1,13,2587657,3473629,5.58E-14
basi  law,1,13,2587657,3473629,5.58E-14
left  obamacar,1,13,2587657,3473629,5.58E-14
116  percent,1,13,2587657,3473629,5.58E-14
mortgag  relief,1,13,2587657,3473629,5.58E-14
privaci  regul,1,13,2587657,3473629,5.58E-14
militari  vehicl,1,13,2587657,3473629,5.58E-14
regul  caus,1,13,2587657,3473629,5.58E-14
stand  rule,11,141,2587529,3473619,5.57E-14
west  texa,4,51,2587619,3473626,5.57E-14
unborn  children,4,51,2587619,3473626,5.57E-14
bill  consider,16,203,2587467,3473614,5.56E-14
muslim  brotherhood,3,38,2587632,3473627,5.56E-14
consent  5,49,619,2587051,3473581,5.56E-14
day  revis,49,616,2587054,3473581,5.56E-14
unfortun  democrat,2,25,2587645,3473628,5.55E-14
promis  obamacar,2,25,2587645,3473628,5.55E-14
heart  medal,2,25,2587645,3473628,5.55E-14
care  obamacar,2,25,2587645,3473628,5.55E-14
wane  day,2,25,2587645,3473628,5.55E-14
main  poliquin,2,25,2587645,3473628,5.55E-14
justic  byron,2,25,2587645,3473628,5.55E-14
tennesse  roe,2,25,2587645,3473628,5.55E-14
return  power,2,25,2587645,3473628,5.55E-14
billion  fiscal,2,25,2587645,3473628,5.55E-14
resourc  senat,2,25,2587645,3473628,5.55E-14
mandat  forc,2,25,2587645,3473628,5.55E-14
recogn  congratul,20,247,2587423,3473610,5.54E-14
agre  speaker,3,37,2587633,3473627,5.54E-14
polici  prefer,3,37,2587633,3473627,5.54E-14
effort  contribut,3,37,2587633,3473627,5.54E-14
rule  pass,33,406,2587264,3473597,5.54E-14
immedi  consider,35,430,2587240,3473595,5.54E-14
committe  agricultur,7,86,2587584,3473623,5.54E-14
govern  control,4,49,2587621,3473626,5.54E-14
hous  district,4,49,2587621,3473626,5.54E-14
5  legisl,51,618,2587052,3473579,5.53E-14
receiv  hous,3,36,2587634,3473627,5.52E-14
michigan  huizenga,2,24,2587646,3473628,5.52E-14
busi  farm,2,24,2587646,3473628,5.52E-14
hockey  team,2,24,2587646,3473628,5.52E-14
fail  obamacar,2,24,2587646,3473628,5.52E-14
materi  topic,2,24,2587646,3473628,5.52E-14
time  determin,2,24,2587646,3473628,5.52E-14
singl  insur,2,24,2587646,3473628,5.52E-14
choic  lower,2,24,2587646,3473628,5.52E-14
counti  chamber,2,24,2587646,3473628,5.52E-14
presid  committe,2,24,2587646,3473628,5.52E-14
tuesday  march,2,24,2587646,3473628,5.52E-14
aviat  commun,2,24,2587646,3473628,5.52E-14
justic  kagan,2,24,2587646,3473628,5.52E-14
topic  speci,2,24,2587646,3473628,5.52E-14
roslehtinen  thank,2,24,2587646,3473628,5.52E-14
pleasur  wish,1,12,2587658,3473629,5.52E-14
usfs  blm,1,12,2587658,3473629,5.52E-14
wednesday  17,1,12,2587658,3473629,5.52E-14
famili  median,1,12,2587658,3473629,5.52E-14
regul  stifl,1,12,2587658,3473629,5.52E-14
monday  hous,1,12,2587658,3473629,5.52E-14
obamacar  disast,1,12,2587658,3473629,5.52E-14
helicopt  pilot,1,12,2587658,3473629,5.52E-14
flight  hour,1,12,2587658,3473629,5.52E-14
vote  invok,1,12,2587658,3473629,5.52E-14
durbin  amend,1,12,2587658,3473629,5.52E-14
margin  rate,1,12,2587658,3473629,5.52E-14
nation  retail,1,12,2587658,3473629,5.52E-14
report  obama,1,12,2587658,3473629,5.52E-14
accomplish  colleagu,1,12,2587658,3473629,5.52E-14
scout  gold,1,12,2587658,3473629,5.52E-14
takeov  healthcar,1,12,2587658,3473629,5.52E-14
begin  restor,1,12,2587658,3473629,5.52E-14
regim  fort,1,12,2587658,3473629,5.52E-14
consent  list,1,12,2587658,3473629,5.52E-14
misguid  rule,1,12,2587658,3473629,5.52E-14
home  arkansa,1,12,2587658,3473629,5.52E-14
offic  sheriff,1,12,2587658,3473629,5.52E-14
remark  democrat,1,12,2587658,3473629,5.52E-14
court  hous,1,12,2587658,3473629,5.52E-14
famili  memori,1,12,2587658,3473629,5.52E-14
goal  american,1,12,2587658,3473629,5.52E-14
stand  life,1,12,2587658,3473629,5.52E-14
forc  career,1,12,2587658,3473629,5.52E-14
europ  eurasia,1,12,2587658,3473629,5.52E-14
shoot  sport,1,12,2587658,3473629,5.52E-14
roslehtinen  chairman,1,12,2587658,3473629,5.52E-14
determin  major,1,12,2587658,3473629,5.52E-14
servic  iowa,1,12,2587658,3473629,5.52E-14
hollow  forc,1,12,2587658,3473629,5.52E-14
applaud  congratul,1,12,2587658,3473629,5.52E-14
pass  veteran,1,12,2587658,3473629,5.52E-14
whom  judg,1,12,2587658,3473629,5.52E-14
louisiana  higgin,1,12,2587658,3473629,5.52E-14
soldier  armi,1,12,2587658,3473629,5.52E-14
delay  obstruct,1,12,2587658,3473629,5.52E-14
patient  control,1,12,2587658,3473629,5.52E-14
unnecessari  rule,1,12,2587658,3473629,5.52E-14
polici  doctor,1,12,2587658,3473629,5.52E-14
10year  budget,1,12,2587658,3473629,5.52E-14
cape  coral,1,12,2587658,3473629,5.52E-14
2006  judg,1,12,2587658,3473629,5.52E-14
feder  record,1,12,2587658,3473629,5.52E-14
unanim  judg,1,12,2587658,3473629,5.52E-14
hero  am,1,12,2587658,3473629,5.52E-14
repeal  bad,1,12,2587658,3473629,5.52E-14
rise  china,1,12,2587658,3473629,5.52E-14
addit  suprem,1,12,2587658,3473629,5.52E-14
kansa  countri,1,12,2587658,3473629,5.52E-14
reform  hr,1,12,2587658,3473629,5.52E-14
eros  tax,1,12,2587658,3473629,5.52E-14
recogn  colonel,1,12,2587658,3473629,5.52E-14
support  battalion,1,12,2587658,3473629,5.52E-14
educ  labor,1,12,2587658,3473629,5.52E-14
women  wear,1,12,2587658,3473629,5.52E-14
wisconsin  ryan,1,12,2587658,3473629,5.52E-14
colleagu  minor,1,12,2587658,3473629,5.52E-14
affair  purpos,1,12,2587658,3473629,5.52E-14
partisan  law,1,12,2587658,3473629,5.52E-14
jumpstart  economi,1,12,2587658,3473629,5.52E-14
chairman  nutrit,1,12,2587658,3473629,5.52E-14
written  constitut,1,12,2587658,3473629,5.52E-14
receiv  outstand,1,12,2587658,3473629,5.52E-14
washington  control,1,12,2587658,3473629,5.52E-14
pretax  dollar,1,12,2587658,3473629,5.52E-14
hope  accomplish,1,12,2587658,3473629,5.52E-14
burden  obamacar,1,12,2587658,3473629,5.52E-14
chang  obamacar,1,12,2587658,3473629,5.52E-14
fellow  hoosier,1,12,2587658,3473629,5.52E-14
administr  overreach,1,12,2587658,3473629,5.52E-14
estim  hr,1,12,2587658,3473629,5.52E-14
green  beret,1,12,2587658,3473629,5.52E-14
busi  record,8,94,2587576,3473622,5.50E-14
forc  academi,7,82,2587588,3473623,5.50E-14
8  obama,3,35,2587635,3473627,5.50E-14
plan  obamacar,3,35,2587635,3473627,5.50E-14
gun  ban,3,35,2587635,3473627,5.50E-14
frivol  lawsuit,8,92,2587578,3473622,5.49E-14
america  effort,4,46,2587624,3473626,5.49E-14
meet  10,2,23,2587647,3473628,5.49E-14
york  slaught,2,23,2587647,3473628,5.49E-14
fill  tax,2,23,2587647,3473628,5.49E-14
expediti  hous,2,23,2587647,3473628,5.49E-14
success  athlet,2,23,2587647,3473628,5.49E-14
compli  regul,2,23,2587647,3473628,5.49E-14
visa  lotteri,2,23,2587647,3473628,5.49E-14
follow  amend,2,23,2587647,3473628,5.49E-14
execut  sess,19,218,2587452,3473611,5.48E-14
enterpris  system,3,34,2587636,3473627,5.47E-14
counti  america,4,45,2587625,3473626,5.47E-14
agricultur  nutrit,4,45,2587625,3473626,5.47E-14
money  earn,4,45,2587625,3473626,5.47E-14
annual  review,3,33,2587637,3473627,5.45E-14
letter  refer,3,33,2587637,3473627,5.45E-14
sanctuari  polici,2,22,2587648,3473628,5.45E-14
wall  fenc,2,22,2587648,3473628,5.45E-14
combat  readi,2,22,2587648,3473628,5.45E-14
univers  kansa,2,22,2587648,3473628,5.45E-14
reform  program,2,22,2587648,3473628,5.45E-14
chairman  enzi,2,22,2587648,3473628,5.45E-14
appreci  passion,1,11,2587659,3473629,5.45E-14
ohio  johnson,1,11,2587659,3473629,5.45E-14
allegheni  nation,1,11,2587659,3473629,5.45E-14
legisl  streamlin,1,11,2587659,3473629,5.45E-14
penalti  irs,1,11,2587659,3473629,5.45E-14
miner  develop,1,11,2587659,3473629,5.45E-14
pennsylvania  polic,1,11,2587659,3473629,5.45E-14
privileg  congratul,1,11,2587659,3473629,5.45E-14
bill  bradi,1,11,2587659,3473629,5.45E-14
incred  stori,1,11,2587659,3473629,5.45E-14
illeg  enter,1,11,2587659,3473629,5.45E-14
chairman  mark,1,11,2587659,3473629,5.45E-14
credit  subcommitte,1,11,2587659,3473629,5.45E-14
roslehtinen  chair,1,11,2587659,3473629,5.45E-14
union  operat,1,11,2587659,3473629,5.45E-14
request  urg,1,11,2587659,3473629,5.45E-14
port  hodeidah,1,11,2587659,3473629,5.45E-14
direct  relief,1,11,2587659,3473629,5.45E-14
kill  mosquito,1,11,2587659,3473629,5.45E-14
iowa  governor,1,11,2587659,3473629,5.45E-14
achiev  earn,1,11,2587659,3473629,5.45E-14
suffolk  counti,1,11,2587659,3473629,5.45E-14
ohio  proud,1,11,2587659,3473629,5.45E-14
follow  messag,1,11,2587659,3473629,5.45E-14
heller  amend,1,11,2587659,3473629,5.45E-14
sole  proprietorship,1,11,2587659,3473629,5.45E-14
epas  own,1,11,2587659,3473629,5.45E-14
time  size,1,11,2587659,3473629,5.45E-14
opinion  unanim,1,11,2587659,3473629,5.45E-14
regul  presid,1,11,2587659,3473629,5.45E-14
lift  burden,1,11,2587659,3473629,5.45E-14
includ  purpl,1,11,2587659,3473629,5.45E-14
recogn  differ,1,11,2587659,3473629,5.45E-14
dairi  industri,1,11,2587659,3473629,5.45E-14
shield  desert,1,11,2587659,3473629,5.45E-14
former  obama,1,11,2587659,3473629,5.45E-14
current  stand,1,11,2587659,3473629,5.45E-14
guy  littl,1,11,2587659,3473629,5.45E-14
integr  charact,1,11,2587659,3473629,5.45E-14
commun  heart,1,11,2587659,3473629,5.45E-14
tireless  ethic,1,11,2587659,3473629,5.45E-14
192  million,1,11,2587659,3473629,5.45E-14
noem  yield,1,11,2587659,3473629,5.45E-14
georgia  loudermilk,1,11,2587659,3473629,5.45E-14
aleutian  island,1,11,2587659,3473629,5.45E-14
pennsylvania  unanim,1,11,2587659,3473629,5.45E-14
devot  themselv,1,11,2587659,3473629,5.45E-14
uss  west,1,11,2587659,3473629,5.45E-14
code  improv,1,11,2587659,3473629,5.45E-14
colleagu  financi,1,11,2587659,3473629,5.45E-14
omaha  nebraska,1,11,2587659,3473629,5.45E-14
oper  manag,1,11,2587659,3473629,5.45E-14
ii  korea,1,11,2587659,3473629,5.45E-14
choic  patient,1,11,2587659,3473629,5.45E-14
accept  outcom,1,11,2587659,3473629,5.45E-14
legisl  filibust,1,11,2587659,3473629,5.45E-14
brave  hero,1,11,2587659,3473629,5.45E-14
step  tax,1,11,2587659,3473629,5.45E-14
laid  senat,1,11,2587659,3473629,5.45E-14
rare  earth,1,11,2587659,3473629,5.45E-14
some  obamacar,1,11,2587659,3473629,5.45E-14
spher  influenc,1,11,2587659,3473629,5.45E-14
act  subject,1,11,2587659,3473629,5.45E-14
tax  season,1,11,2587659,3473629,5.45E-14
titl  game,1,11,2587659,3473629,5.45E-14
due  person,1,11,2587659,3473629,5.45E-14
king  bay,1,11,2587659,3473629,5.45E-14
consum  recogn,1,11,2587659,3473629,5.45E-14
onesizefitsal  regul,1,11,2587659,3473629,5.45E-14
york  faso,1,11,2587659,3473629,5.45E-14
associat  fish,1,11,2587659,3473629,5.45E-14
pass  histor,1,11,2587659,3473629,5.45E-14
paperwork  violat,1,11,2587659,3473629,5.45E-14
divis  provid,1,11,2587659,3473629,5.45E-14
own  possess,1,11,2587659,3473629,5.45E-14
paycheck  job,1,11,2587659,3473629,5.45E-14
louisiana  chair,1,11,2587659,3473629,5.45E-14
office  receiv,1,11,2587659,3473629,5.45E-14
regul  countri,1,11,2587659,3473629,5.45E-14
engin  battalion,1,11,2587659,3473629,5.45E-14
pete  olson,1,11,2587659,3473629,5.45E-14
facilit  sex,1,11,2587659,3473629,5.45E-14
bradi  hous,1,11,2587659,3473629,5.45E-14
minut  postclotur,1,11,2587659,3473629,5.45E-14
militari  dog,1,11,2587659,3473629,5.45E-14
justic  allison,1,11,2587659,3473629,5.45E-14
hanov  park,1,11,2587659,3473629,5.45E-14
bless  texa,1,11,2587659,3473629,5.45E-14
current  attorney,1,11,2587659,3473629,5.45E-14
week  judiciari,1,11,2587659,3473629,5.45E-14
senat  steven,1,11,2587659,3473629,5.45E-14
district  tennesse,1,11,2587659,3473629,5.45E-14
committe  walden,1,11,2587659,3473629,5.45E-14
journal  editori,1,11,2587659,3473629,5.45E-14
amber  alert,1,11,2587659,3473629,5.45E-14
lord  savior,1,11,2587659,3473629,5.45E-14
situat  yemen,1,11,2587659,3473629,5.45E-14
ribbon  award,1,11,2587659,3473629,5.45E-14
guilford  counti,1,11,2587659,3473629,5.45E-14
am  submit,1,11,2587659,3473629,5.45E-14
women  sacrif,1,11,2587659,3473629,5.45E-14
jame  jim,1,11,2587659,3473629,5.45E-14
will  sell,1,11,2587659,3473629,5.45E-14
look  spend,1,11,2587659,3473629,5.45E-14
res  502,1,11,2587659,3473629,5.45E-14
agricultur  commod,1,11,2587659,3473629,5.45E-14
reach  unite,1,11,2587659,3473629,5.45E-14
time  air,1,11,2587659,3473629,5.45E-14
hot  food,1,11,2587659,3473629,5.45E-14
size  govern,1,11,2587659,3473629,5.45E-14
america  agricultur,1,11,2587659,3473629,5.45E-14
strong  endors,1,11,2587659,3473629,5.45E-14
total  tax,1,11,2587659,3473629,5.45E-14
fbi  inform,1,11,2587659,3473629,5.45E-14
bill  obamacar,1,11,2587659,3473629,5.45E-14
pendleton  california,1,11,2587659,3473629,5.45E-14
armi  retir,1,11,2587659,3473629,5.45E-14
immedi  expens,1,11,2587659,3473629,5.45E-14
die  fight,1,11,2587659,3473629,5.45E-14
rise  applaud,1,11,2587659,3473629,5.45E-14
strateg  locat,1,11,2587659,3473629,5.45E-14
complianc  requir,1,11,2587659,3473629,5.45E-14
market  govern,1,11,2587659,3473629,5.45E-14
remain  uninsur,1,11,2587659,3473629,5.45E-14
funer  director,1,11,2587659,3473629,5.45E-14
drugfre  commun,1,11,2587659,3473629,5.45E-14
thank  friendship,1,11,2587659,3473629,5.45E-14
vanderbilt  univers,1,11,2587659,3473629,5.45E-14
order  effici,1,11,2587659,3473629,5.45E-14
carolina  leadership,1,11,2587659,3473629,5.45E-14
told  doctor,1,11,2587659,3473629,5.45E-14
lou  gehrig,1,11,2587659,3473629,5.45E-14
pass  confer,1,11,2587659,3473629,5.45E-14
manufactur  day,1,11,2587659,3473629,5.45E-14
flat  wage,1,11,2587659,3473629,5.45E-14
form  human,1,11,2587659,3473629,5.45E-14
genocid  survivor,1,11,2587659,3473629,5.45E-14
path  balanc,1,11,2587659,3473629,5.45E-14
thank  colonel,1,11,2587659,3473629,5.45E-14
minnesota  school,1,11,2587659,3473629,5.45E-14
degre  agricultur,1,11,2587659,3473629,5.45E-14
norman  norman,1,11,2587659,3473629,5.45E-14
alqaida  terrorist,1,11,2587659,3473629,5.45E-14
decis  decertifi,1,11,2587659,3473629,5.45E-14
behalf  alabama,1,11,2587659,3473629,5.45E-14
carter  chairman,1,11,2587659,3473629,5.45E-14
chairman  duffi,1,11,2587659,3473629,5.45E-14
multilater  institut,1,11,2587659,3473629,5.45E-14
hood  texa,1,11,2587659,3473629,5.45E-14
threat  respond,1,11,2587659,3473629,5.45E-14
resolut  read,1,11,2587659,3473629,5.45E-14
social  medicin,4,43,2587627,3473626,5.43E-14
tax  foundat,7,75,2587595,3473623,5.43E-14
broken  tax,7,75,2587595,3473623,5.43E-14
peac  strength,3,32,2587638,3473627,5.42E-14
person  opinion,3,32,2587638,3473627,5.42E-14
major  regul,3,32,2587638,3473627,5.42E-14
cover  letter,3,32,2587638,3473627,5.42E-14
jackson  counti,3,32,2587638,3473627,5.42E-14
rule  xiv,3,32,2587638,3473627,5.42E-14
tuesday  septemb,3,32,2587638,3473627,5.42E-14
insur  obamacar,8,85,2587585,3473622,5.42E-14
senat  action,15,159,2587511,3473615,5.42E-14
gentleman  indiana,5,53,2587617,3473625,5.42E-14
session  115th,5,53,2587617,3473625,5.42E-14
consider  hous,8,84,2587586,3473622,5.41E-14
legisl  busi,8,84,2587586,3473622,5.41E-14
major  99,2,21,2587649,3473628,5.41E-14
econom  stagnat,2,21,2587649,3473628,5.41E-14
central  washington,2,21,2587649,3473628,5.41E-14
bureaucrat  red,2,21,2587649,3473628,5.41E-14
onesizefitsal  approach,2,21,2587649,3473628,5.41E-14
colleg  pennsylvania,2,21,2587649,3473628,5.41E-14
global  human,2,21,2587649,3473628,5.41E-14
local  defend,2,21,2587649,3473628,5.41E-14
contain  similar,2,21,2587649,3473628,5.41E-14
colorado  fourth,2,21,2587649,3473628,5.41E-14
western  north,2,21,2587649,3473628,5.41E-14
govern  bureaucrat,2,21,2587649,3473628,5.41E-14
iowa  king,2,21,2587649,3473628,5.41E-14
day  prayer,2,21,2587649,3473628,5.41E-14
elimin  mandat,2,21,2587649,3473628,5.41E-14
remark  includ,45,472,2587198,3473585,5.41E-14
unelect  bureaucrat,7,73,2587597,3473623,5.40E-14
legisl  power,3,31,2587639,3473627,5.39E-14
histor  opportun,3,31,2587639,3473627,5.39E-14
hardearn  dollar,3,31,2587639,3473627,5.39E-14
public  author,3,31,2587639,3473627,5.39E-14
continu  pray,3,31,2587639,3473627,5.39E-14
confirm  understand,3,31,2587639,3473627,5.39E-14
50th  wed,3,31,2587639,3473627,5.39E-14
concurr  resolut,7,72,2587598,3473623,5.39E-14
combat  team,7,72,2587598,3473623,5.39E-14
res  3,4,41,2587629,3473626,5.39E-14
record  bill,4,41,2587629,3473626,5.39E-14
nutrit  forestri,4,41,2587629,3473626,5.39E-14
intern  washington,4,41,2587629,3473626,5.39E-14
achiev  wish,4,41,2587629,3473626,5.39E-14
obamacar  plan,5,51,2587619,3473625,5.38E-14
progrowth  tax,5,51,2587619,3473625,5.38E-14
debat  equal,6,61,2587609,3473624,5.38E-14
includ  extran,46,466,2587204,3473584,5.38E-14
rise  memori,11,111,2587559,3473619,5.37E-14
burdensom  regul,6,60,2587610,3473624,5.36E-14
hear  follow,4,40,2587630,3473626,5.36E-14
2017  2,4,40,2587630,3473626,5.36E-14
mandat  penalti,3,30,2587640,3473627,5.36E-14
fairer  tax,3,30,2587640,3473627,5.36E-14
byron  white,3,30,2587640,3473627,5.36E-14
legisl  bench,3,30,2587640,3473627,5.36E-14
servant  heart,2,20,2587650,3473628,5.36E-14
readi  crisi,2,20,2587650,3473628,5.36E-14
freedom  iii,2,20,2587650,3473628,5.36E-14
arkansa  nation,2,20,2587650,3473628,5.36E-14
islam  terror,2,20,2587650,3473628,5.36E-14
allow  week,2,20,2587650,3473628,5.36E-14
